billing_date,client_id,client_name,region,contract_type,consumption_kwh,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage
2024-03-22,1209,Smith-Ford,Norte,Residencial,5272,499.34,0.21,1107.12,60
2024-09-05,1210,"Flowers, Gregory and Perry",Oeste,Comercial,1494,286.48,0.17,253.98,20
2024-01-02,1211,Cummings Inc,Centro,Residencial,2675,1102.3,0.12,321.0,46
2024-10-02,1212,"Vega, Jimenez and Robinson",Sur,Residencial,3022,1110.15,0.14,423.08,54
2024-07-31,1213,"Black, Evans and Adams",Centro,Residencial,3489,80.78,0.2,697.8000000000001,10
2024-01-21,1214,"Morgan, Rhodes and White",Este,Comercial,5417,1960.86,0.18,975.06,53
2024-10-03,1215,"Larsen, Roberson and Gonzalez",Sur,Comercial,6050,1103.87,0.23,1391.5,89
2024-04-15,1216,"Robinson, Nelson and Wright",Centro,Residencial,1504,694.71,0.23,345.92,62
2024-09-17,1217,"Hayes, Stewart and Manning",Sur,Comercial,7835,1980.29,0.14,1096.9,84
2024-08-28,1218,Garcia Group,Este,Residencial,4316,620.18,0.18,776.88,54
2024-06-29,1219,"Parker, Hunt and Carter",Norte,Residencial,5559,1064.4,0.16,889.44,80
2024-06-22,1220,Evans and Sons,Norte,Residencial,9359,297.44,0.13,1216.67,98
2024-03-31,1221,Wong Ltd,Norte,Comercial,5630,406.29,0.16,900.8,85
2024-08-29,1222,Dominguez and Sons,Este,Residencial,2781,1607.69,0.12,333.72,71
2024-03-08,1223,"Taylor, Walker and Ayala",Sur,Residencial,217,429.9,0.2,43.400000000000006,16
2024-08-18,1224,Yang-Archer,Norte,Residencial,8183,1026.77,0.18,1472.94,66
2024-06-16,1225,Stephens-Crawford,Este,Residencial,622,1599.8,0.12,74.64,87
2024-04-20,1226,"Jones, Campbell and Graves",Norte,Comercial,1754,478.15,0.23,403.42,2
2024-09-15,1227,Holt-Russell,Oeste,Comercial,5321,588.15,0.23,1223.8300000000002,67
2024-05-19,1228,Blankenship-Mora,Norte,Residencial,228,919.05,0.19,43.32,46
2024-08-19,1229,Owens and Sons,Este,Comercial,3938,1111.29,0.16,630.08,81
2024-07-22,1230,Allen-Cain,Este,Comercial,6324,1293.68,0.16,1011.84,66
2024-07-23,1231,Cantu-Miller,Centro,Comercial,6668,480.02,0.2,1333.6,27
2024-06-18,1232,Young Inc,Sur,Comercial,1241,1463.31,0.12,148.92,23
2024-05-12,1233,Bennett-Warren,Este,Residencial,2670,964.85,0.2,534.0,47
2024-06-02,1234,"Hall, Miller and Santos",Norte,Comercial,8188,1272.76,0.16,1310.08,94
2024-05-25,1235,"Rivera, Holland and Good",Norte,Residencial,2714,1934.66,0.17,461.38000000000005,64
2024-02-02,1236,Martinez and Sons,Oeste,Comercial,3996,1915.94,0.17,679.32,60
2024-05-03,1237,"Wiggins, Landry and Vance",Norte,Residencial,6752,1035.52,0.2,1350.4,99
2024-06-13,1238,"Riddle, Reid and Green",Norte,Residencial,8552,1301.16,0.23,1966.96,24
2024-11-06,1239,Bennett-Young,Este,Residencial,4724,312.97,0.19,897.5600000000001,27
2024-06-01,1240,Hutchinson Ltd,Norte,Residencial,8978,1460.62,0.17,1526.2600000000002,57
2024-01-04,1241,Kennedy-Garcia,Centro,Comercial,867,1039.78,0.15,130.04999999999998,63
2024-10-17,1242,Cross and Sons,Este,Residencial,3797,577.67,0.17,645.49,40
2024-03-11,1243,"Stone, Garcia and Ball",Centro,Residencial,6124,868.61,0.19,1163.56,2
2024-01-31,1244,"Hernandez, Paul and Murphy",Este,Comercial,4088,949.42,0.11,449.68,83
2024-05-07,1245,Stewart-Robertson,Norte,Comercial,5103,1648.77,0.12,612.36,82
2024-01-29,1246,Hernandez Inc,Este,Residencial,9990,794.18,0.25,2497.5,70
2024-09-14,1247,"Warner, Robinson and Maxwell",Este,Comercial,707,316.06,0.14,98.98,39
2024-05-28,1248,Evans and Sons,Centro,Comercial,5381,1683.35,0.23,1237.63,73
2024-09-10,1249,"Gomez, Bond and Weaver",Oeste,Residencial,3853,1389.4,0.17,655.01,25
2024-10-23,1250,Hall PLC,Centro,Comercial,9290,1090.5,0.12,1114.8,37
2024-07-14,1251,Hodges-Schwartz,Norte,Comercial,9297,125.85,0.2,1859.4,21
2024-02-16,1252,Weber Group,Centro,Comercial,9814,1877.96,0.18,1766.52,64
2024-02-18,1253,Gibbs Inc,Oeste,Comercial,2748,1193.38,0.17,467.16,92
2024-10-01,1254,"Crawford, Sloan and Fowler",Sur,Residencial,7420,1780.71,0.1,742.0,2
2024-05-02,1255,Hall and Sons,Sur,Residencial,879,735.9,0.18,158.22,66
2024-04-18,1256,"Simmons, White and Rodriguez",Este,Comercial,1648,1033.58,0.25,412.0,70
2024-04-10,1257,Perry Ltd,Sur,Residencial,7092,759.55,0.1,709.2,56
2024-08-14,1258,"Rodriguez, Wilson and Vargas",Centro,Comercial,444,752.52,0.15,66.6,44
2024-05-20,1259,Sweeney-Mcmahon,Sur,Comercial,7430,1373.25,0.15,1114.5,13
2024-03-21,1260,Wells-Moore,Este,Comercial,6545,911.97,0.23,1505.35,72
2024-08-13,1261,Elliott and Sons,Oeste,Comercial,9270,951.74,0.24,2224.8,99
2024-10-27,1262,Hoover Group,Norte,Residencial,5154,1575.02,0.13,670.02,31
2024-03-29,1263,Day-Wheeler,Norte,Residencial,8745,1142.74,0.12,1049.4,94
2024-02-26,1264,"Silva, Townsend and Fisher",Centro,Comercial,5010,185.51,0.25,1252.5,66
2024-04-20,1265,"Callahan, Keith and Ramos",Norte,Residencial,4041,1293.79,0.19,767.79,75
2024-08-29,1266,Mcmillan Ltd,Sur,Comercial,484,1966.15,0.22,106.48,98
2024-04-30,1267,"Moore, Cooper and Cooper",Sur,Comercial,7224,1917.72,0.2,1444.8000000000002,17
2024-02-06,1268,Klein-Lewis,Norte,Comercial,7145,1662.48,0.15,1071.75,58
2024-03-28,1269,"Santos, Owens and Davis",Centro,Comercial,3080,1627.2,0.21,646.8,89
2024-03-15,1270,"Adams, Keller and Flores",Oeste,Residencial,3390,1729.27,0.17,576.3000000000001,14
2024-10-09,1271,Hernandez-Maxwell,Sur,Residencial,2347,847.68,0.21,492.87,68
2024-02-04,1272,Wheeler Ltd,Sur,Residencial,7942,1603.91,0.17,1350.14,18
2024-01-07,1273,Bowman Ltd,Norte,Residencial,2003,1024.87,0.19,380.57,95
2024-10-02,1274,Gallegos-Sims,Sur,Comercial,9236,787.44,0.11,1015.96,21
2024-07-20,1275,Smith-Cooke,Sur,Residencial,2265,1885.62,0.19,430.35,87
2024-06-12,1276,Baldwin Ltd,Centro,Comercial,1067,695.01,0.21,224.07,1
2024-03-09,1277,"Lamb, Mills and Moreno",Norte,Comercial,6600,1533.83,0.22,1452.0,44
2024-04-26,1278,Bailey-Harrison,Oeste,Residencial,2710,97.24,0.13,352.3,0
2024-08-25,1279,"Smith, Hanson and Miller",Sur,Comercial,411,618.22,0.15,61.65,45
2024-11-03,1280,Hoffman Ltd,Centro,Comercial,8732,722.55,0.23,2008.36,63
2024-08-06,1281,Shaw-Green,Oeste,Residencial,7535,809.19,0.11,828.85,34
2024-05-21,1282,Peck-Jones,Norte,Comercial,2096,1698.3,0.16,335.36,64
2024-05-27,1283,Nielsen Ltd,Sur,Residencial,3129,1902.65,0.2,625.8000000000001,32
2024-05-05,1284,"Williams, Garcia and Kelly",Norte,Comercial,3227,757.7,0.11,354.97,15
2024-03-04,1285,Becker Group,Este,Residencial,7021,1278.34,0.21,1474.41,33
2024-01-10,1286,"Vazquez, Taylor and Schultz",Sur,Comercial,5598,1141.65,0.16,895.6800000000001,35
2024-05-07,1287,Farley-Marshall,Sur,Comercial,3910,1091.88,0.24,938.4,86
2024-06-03,1288,Allen-Davis,Norte,Comercial,7205,1193.73,0.14,1008.7,43
2024-04-04,1289,Gibson-Mcintyre,Centro,Comercial,4446,1097.45,0.12,533.52,30
2024-09-12,1290,"Dillon, Sanchez and King",Centro,Residencial,4464,1531.79,0.22,982.08,65
2024-04-12,1291,Howard-Wong,Oeste,Comercial,8542,201.55,0.16,1366.72,95
2024-04-09,1292,Schroeder LLC,Este,Comercial,2885,720.49,0.23,663.5500000000001,87
2024-01-26,1293,"Kirby, Montoya and Holmes",Norte,Residencial,2649,808.91,0.19,503.31,17
2024-03-27,1294,Gould-Brown,Oeste,Residencial,1733,1757.05,0.14,242.62000000000003,28
2024-01-12,1295,Taylor-Oconnor,Centro,Comercial,6314,1358.15,0.15,947.1,12
2024-03-06,1296,Hardy LLC,Oeste,Residencial,9505,1284.9,0.21,1996.05,41
2024-10-15,1297,Hughes-Gonzales,Centro,Residencial,1976,1259.57,0.22,434.72,38
2024-08-21,1298,Mullins-Grant,Centro,Comercial,9841,389.53,0.17,1672.97,50
2024-02-22,1299,"Washington, Jennings and Williams",Sur,Comercial,3506,1606.31,0.18,631.0799999999999,55
2024-10-11,1300,Charles-Garner,Norte,Comercial,5236,112.48,0.13,680.6800000000001,6
2024-05-19,1301,"Reynolds, Roman and Black",Este,Residencial,6140,105.22,0.15,921.0,29
2024-03-08,1302,Smith-Baldwin,Centro,Residencial,3718,118.95,0.22,817.96,97
2024-07-31,1303,"Stokes, Baker and Thompson",Oeste,Residencial,6401,742.36,0.25,1600.25,36
2024-07-22,1304,Johnson Inc,Centro,Residencial,8795,65.3,0.16,1407.2,5
2024-10-16,1305,Bailey Group,Este,Comercial,5368,863.9,0.23,1234.64,33
2024-01-18,1306,"Atkinson, Love and Marquez",Oeste,Comercial,8596,1342.09,0.1,859.6,97
2024-03-04,1307,Phillips PLC,Norte,Residencial,2984,886.34,0.13,387.92,96
2024-07-30,1308,Perkins-Chapman,Centro,Residencial,5608,398.57,0.2,1121.6,32
2024-01-02,1309,Moore and Sons,Norte,Residencial,4447,1012.59,0.11,489.17,19
2024-04-12,1310,Figueroa-Smith,Oeste,Comercial,3064,86.93,0.18,551.52,34
2024-04-23,1311,Boyer-Jenkins,Este,Comercial,1261,599.25,0.2,252.2,92
2024-09-30,1312,"Hampton, Sanchez and Munoz",Sur,Residencial,7176,1185.1,0.1,717.6,17
2024-07-30,1313,Kerr-Adams,Sur,Comercial,1451,569.75,0.14,203.14,85
2024-03-15,1314,"Park, Bell and Schneider",Norte,Comercial,1586,1985.08,0.15,237.9,78
2024-05-12,1315,"Young, Ortiz and Mccoy",Este,Residencial,514,95.12,0.18,92.52,22
2024-02-08,1316,Thomas-Beltran,Oeste,Residencial,7076,964.8,0.22,1556.72,61
2024-02-28,1317,Martinez-Harris,Oeste,Comercial,4379,878.61,0.21,919.59,74
2024-09-13,1318,"Franco, Zuniga and Andrews",Oeste,Residencial,3367,1171.26,0.21,707.0699999999999,19
2024-09-18,1319,"Burns, Flores and Warren",Sur,Comercial,4539,987.47,0.22,998.58,51
2024-10-02,1320,Diaz Group,Norte,Residencial,7662,1799.6,0.23,1762.26,3
2024-03-26,1321,"Dorsey, Cabrera and Miller",Sur,Residencial,3718,1728.82,0.1,371.8,53
2024-08-02,1322,Perry-Cooley,Oeste,Comercial,5329,359.74,0.13,692.77,41
2024-07-09,1323,Olson-Morales,Sur,Comercial,1665,74.68,0.23,382.95,92
2024-01-04,1324,"Swanson, Hernandez and Vaughn",Este,Comercial,7128,436.66,0.12,855.36,50
2024-08-22,1325,"Long, Hoover and Butler",Este,Residencial,341,734.74,0.17,57.970000000000006,56
2024-03-09,1326,Silva Group,Oeste,Comercial,1610,1992.87,0.2,322.0,9
2024-05-19,1327,Hendrix-Espinoza,Este,Comercial,6589,62.13,0.13,856.57,31
2024-01-29,1328,"Stephens, Williams and Young",Este,Comercial,1976,155.61,0.11,217.36,45
2024-05-01,1329,Johnson Inc,Este,Residencial,506,504.03,0.14,70.84,19
2024-05-27,1330,"Torres, Torres and Schultz",Sur,Comercial,3497,1316.35,0.18,629.4599999999999,33
2024-07-17,1331,Fisher-Williams,Oeste,Residencial,1042,512.17,0.12,125.04,44
2024-01-23,1332,Solomon-Hernandez,Sur,Residencial,8578,930.29,0.16,1372.48,33
2024-06-30,1333,Holmes-Christensen,Norte,Comercial,2096,1404.56,0.1,209.6,51
2024-09-03,1334,Bennett-Davis,Centro,Comercial,5274,200.39,0.23,1213.02,44
2024-05-07,1335,Williams Inc,Norte,Comercial,6096,164.49,0.18,1097.28,91
2024-03-23,1336,Long-Horn,Centro,Residencial,2388,1818.19,0.2,477.6,72
2024-05-28,1337,"May, Bailey and Wilson",Este,Comercial,3307,608.26,0.16,529.12,25
2024-05-05,1338,"Williams, Gillespie and Tapia",Norte,Comercial,2505,931.18,0.25,626.25,72
2024-09-28,1339,Gomez-Bailey,Este,Comercial,5848,1465.86,0.15,877.1999999999999,47
2024-05-05,1340,"Harding, Conner and Ortiz",Sur,Comercial,2714,949.56,0.21,569.9399999999999,31
2024-09-22,1341,Ruiz-Burton,Oeste,Comercial,3041,1658.28,0.25,760.25,29
2024-08-26,1342,"Meyer, Mckee and Williams",Sur,Residencial,3346,1429.28,0.12,401.52,54
2024-02-10,1343,"Adams, Hill and Paul",Centro,Residencial,8912,152.39,0.13,1158.56,21
2024-01-28,1344,Brown-George,Norte,Comercial,8370,1516.37,0.1,837.0,29
2024-05-30,1345,Perkins-Green,Oeste,Residencial,6853,630.35,0.12,822.36,60
2024-08-05,1346,Zamora-Shaw,Sur,Residencial,4955,851.78,0.11,545.05,43
2024-04-14,1347,Bauer-Smith,Este,Residencial,116,356.97,0.15,17.4,89
2024-06-18,1348,"Holder, Palmer and Davis",Centro,Residencial,9285,935.82,0.23,2135.55,35
2024-07-23,1349,Robinson Group,Este,Residencial,827,136.67,0.18,148.86,42
2024-09-09,1350,Perry Ltd,Centro,Comercial,1227,1232.63,0.21,257.67,66
2024-02-25,1351,Brown LLC,Oeste,Residencial,2343,1739.0,0.14,328.02000000000004,86
2024-06-07,1352,Anderson-Moore,Centro,Comercial,5965,810.5,0.15,894.75,67
2024-09-14,1353,Smith LLC,Sur,Residencial,8128,626.68,0.12,975.36,91
2024-03-02,1354,Little-Williamson,Norte,Residencial,3706,983.42,0.16,592.96,2
2024-03-02,1355,Sloan Inc,Este,Residencial,6177,1634.89,0.13,803.01,51
2024-07-31,1356,Gonzales-Gilbert,Este,Comercial,4783,1789.39,0.21,1004.43,95
2024-01-22,1357,Simmons Inc,Oeste,Comercial,3351,996.38,0.19,636.69,31
2024-04-27,1358,Mora Inc,Norte,Comercial,5846,1773.96,0.13,759.98,11
2024-08-07,1359,Ashley PLC,Centro,Comercial,958,1696.79,0.13,124.54,78
2024-09-21,1360,"Porter, Munoz and Cohen",Centro,Comercial,9319,1482.0,0.24,2236.56,24
2024-07-08,1361,Carter-Morton,Sur,Comercial,1502,1029.35,0.12,180.24,19
2024-10-16,1362,Hammond Group,Este,Comercial,6423,261.98,0.24,1541.52,88
2024-08-24,1363,Moreno-Houston,Oeste,Residencial,7483,996.21,0.22,1646.26,28
2024-04-17,1364,"Franco, Mullins and Solis",Centro,Comercial,1442,1161.71,0.24,346.08,77
2024-04-03,1365,Simpson-Johnson,Oeste,Comercial,5984,593.94,0.11,658.24,23
2024-06-05,1366,"Lee, Bowman and Silva",Sur,Comercial,3516,1821.74,0.2,703.2,39
2024-04-28,1367,Alvarez LLC,Sur,Comercial,8122,550.07,0.22,1786.84,52
2024-03-16,1368,Flowers-Mcbride,Norte,Comercial,8387,1077.19,0.11,922.57,80
2024-11-03,1369,"Pacheco, Lopez and Kelly",Sur,Residencial,9417,681.71,0.19,1789.23,11
2024-05-24,1370,"Smith, Bell and Patterson",Centro,Residencial,9865,1463.88,0.13,1282.45,42
2024-07-04,1371,"Cuevas, Collins and Andrade",Oeste,Comercial,6398,210.27,0.1,639.8000000000001,41
2024-02-02,1372,"Kim, Randall and Savage",Oeste,Comercial,5472,1367.31,0.23,1258.56,22
2024-03-22,1373,"Jones, Johnson and Watkins",Este,Comercial,663,1313.0,0.21,139.23,52
2024-05-26,1374,Gibson Ltd,Centro,Residencial,8727,313.92,0.22,1919.94,37
2024-08-18,1375,Foster Group,Sur,Comercial,4635,779.71,0.23,1066.05,24
2024-09-25,1376,Cain Inc,Sur,Residencial,9295,132.37,0.23,2137.85,73
2024-01-09,1377,Ford and Sons,Este,Comercial,8016,1001.65,0.17,1362.72,67
2024-06-12,1378,"Nguyen, Burns and Morris",Oeste,Residencial,8035,816.47,0.17,1365.95,90
2024-08-20,1379,"Hardy, Rivera and Brennan",Oeste,Comercial,8845,1274.41,0.19,1680.55,61
2024-10-25,1380,Watson and Sons,Oeste,Comercial,3514,752.36,0.19,667.66,62
2024-08-03,1381,"Taylor, Landry and Zhang",Sur,Residencial,7832,1389.27,0.11,861.52,65
2024-01-23,1382,Simon-Aguilar,Centro,Comercial,444,178.48,0.13,57.72,69
2024-06-17,1383,"Rodriguez, Coleman and Ray",Sur,Residencial,4207,1716.09,0.16,673.12,37
2024-04-10,1384,Guerrero-Newman,Sur,Residencial,8265,672.39,0.24,1983.6,50
2024-04-30,1385,Vargas Inc,Norte,Residencial,8171,1392.99,0.17,1389.0700000000002,53
2024-02-17,1386,Brooks LLC,Centro,Residencial,190,260.57,0.25,47.5,99
2024-01-16,1387,"Flores, Johnson and Bradley",Norte,Comercial,5076,1409.32,0.13,659.88,79
2024-01-13,1388,Cameron-Robinson,Norte,Comercial,1627,914.43,0.22,357.94,53
2024-02-28,1389,Bates-Walsh,Oeste,Residencial,3744,1195.84,0.2,748.8000000000001,85
2024-06-07,1390,Hernandez-Watts,Norte,Comercial,3457,315.46,0.18,622.26,49
2024-10-19,1391,"Leach, Faulkner and Kline",Oeste,Comercial,3429,1457.3,0.13,445.77,79
2024-09-13,1392,Parker-Chavez,Norte,Comercial,4975,1599.63,0.1,497.5,67
2024-06-23,1393,Ramirez-Kim,Centro,Residencial,8206,910.06,0.23,1887.38,4
2024-05-19,1394,"Hanson, Ashley and Sanchez",Este,Residencial,1700,1630.56,0.25,425.0,15
2024-05-23,1395,Kim-Gray,Este,Residencial,3596,286.91,0.25,899.0,71
2024-04-02,1396,Bell Ltd,Norte,Comercial,188,1420.08,0.23,43.24,13
2024-03-30,1397,Harmon-Horn,Este,Residencial,4531,1435.51,0.19,860.89,12
2024-10-05,1398,"Grant, Rogers and Brown",Norte,Comercial,4585,202.33,0.18,825.3,34
2024-06-02,1399,Miller-Lee,Este,Residencial,2812,966.63,0.13,365.56,68
2024-03-26,1400,Turner-Jenkins,Centro,Residencial,5654,894.08,0.24,1356.96,42
2024-07-13,1401,Smith PLC,Norte,Residencial,7917,594.95,0.25,1979.25,33
2024-06-17,1402,Bell LLC,Este,Comercial,9947,1109.06,0.2,1989.4,40
2024-07-23,1403,Gonzalez PLC,Este,Residencial,1295,604.52,0.11,142.45,21
2024-02-27,1404,Rogers Group,Este,Residencial,3818,238.44,0.14,534.5200000000001,85
2024-05-13,1405,Chen-Vaughn,Este,Residencial,3584,1054.52,0.19,680.96,90
2024-05-10,1406,Barron-Smith,Sur,Residencial,924,1157.04,0.21,194.04,30
2024-04-05,1407,Carr PLC,Sur,Comercial,4051,798.51,0.17,688.6700000000001,55
2024-09-28,1408,Wells LLC,Sur,Residencial,5431,1508.86,0.18,977.58,41
2024-08-16,1409,Gallagher LLC,Centro,Residencial,1900,1435.55,0.16,304.0,67
2024-09-13,1410,Davis Group,Sur,Comercial,6534,1720.74,0.13,849.4200000000001,24
2024-03-04,1411,Velazquez-Mills,Este,Comercial,8550,660.3,0.16,1368.0,76
2024-05-17,1412,"Dodson, Shepherd and Hansen",Este,Residencial,2631,331.69,0.16,420.96,27
2024-05-30,1413,Henderson-Hanson,Centro,Residencial,3274,1020.25,0.2,654.8000000000001,59
2024-07-29,1414,"Allen, Scott and Alvarez",Norte,Comercial,878,205.13,0.16,140.48,20
2024-09-19,1415,"Mccormick, Oneal and Coleman",Oeste,Residencial,7842,1296.0,0.12,941.04,8
2024-08-23,1416,Stone-Rogers,Centro,Comercial,486,870.48,0.21,102.06,49
2024-03-03,1417,Fox Group,Este,Comercial,2916,1566.37,0.25,729.0,97
2024-03-24,1418,"Logan, Conley and Hunt",Sur,Residencial,6283,184.96,0.18,1130.94,52
2024-02-15,1419,Fritz Ltd,Oeste,Comercial,1028,1714.17,0.14,143.92000000000002,12
2024-04-28,1420,"Reyes, Frost and Lewis",Sur,Comercial,1680,1686.02,0.21,352.8,92
2024-06-02,1421,"Acosta, Johnson and Dixon",Sur,Residencial,5723,1911.04,0.18,1030.14,22
2024-10-14,1422,Woods Group,Norte,Residencial,7602,1456.19,0.23,1748.46,86
2024-04-27,1423,Smith-Cook,Oeste,Comercial,7296,1277.96,0.11,802.5600000000001,9
2024-01-19,1424,Howard LLC,Sur,Comercial,8283,775.95,0.11,911.13,68
2024-07-15,1425,Patton and Sons,Sur,Residencial,4576,1329.0,0.12,549.12,35
2024-04-17,1426,Hernandez LLC,Centro,Residencial,6426,617.01,0.22,1413.72,89
2024-04-20,1427,Robbins-Nelson,Centro,Residencial,8905,1080.19,0.23,2048.15,88
2024-10-12,1428,Hill-Young,Norte,Residencial,2067,751.4,0.14,289.38000000000005,31
2024-07-27,1429,"Smith, Herrera and Gray",Oeste,Comercial,2751,1241.88,0.23,632.73,95
2024-08-09,1430,Medina and Sons,Sur,Comercial,2056,1096.94,0.22,452.32,71
2024-04-27,1431,Reed-Johnston,Norte,Comercial,6755,1711.63,0.21,1418.55,39
2024-08-05,1432,Malone-Park,Sur,Comercial,7833,186.91,0.22,1723.26,96
2024-02-08,1433,Decker LLC,Este,Comercial,2679,572.84,0.2,535.8000000000001,59
2024-06-15,1434,Solomon LLC,Centro,Comercial,5876,1791.84,0.13,763.88,60
2024-06-06,1435,Singleton-Sims,Este,Comercial,1108,934.87,0.14,155.12,2
2024-01-11,1436,Smith-Simmons,Centro,Residencial,4437,1880.14,0.19,843.03,81
2024-07-02,1437,Davis PLC,Centro,Comercial,5830,1516.52,0.19,1107.7,76
2024-03-01,1438,Kirby Group,Norte,Comercial,4147,285.17,0.16,663.52,39
2024-02-07,1439,Rogers-Freeman,Sur,Residencial,6717,481.13,0.2,1343.4,36
2024-10-13,1440,"Williams, Watkins and Spencer",Este,Residencial,486,1251.75,0.19,92.34,34
2024-01-27,1441,Cabrera-Todd,Sur,Comercial,2207,1822.44,0.13,286.91,0
2024-06-20,1442,"Griffith, Pierce and Mann",Este,Comercial,8769,1103.24,0.23,2016.87,67
2024-03-14,1443,Watkins-Clark,Centro,Residencial,3884,448.86,0.23,893.32,71
2024-01-18,1444,"Cruz, Bryan and King",Centro,Comercial,9022,942.3,0.2,1804.4,6
2024-05-20,1445,Wolf-Medina,Este,Residencial,8761,1276.23,0.15,1314.15,18
2024-03-05,1446,"Cummings, Franklin and Mckee",Oeste,Comercial,9298,1126.42,0.19,1766.62,17
2024-01-03,1447,"Bridges, Daniels and Gilbert",Centro,Residencial,2588,866.18,0.18,465.84,28
2024-03-25,1448,Gibson Inc,Oeste,Comercial,4749,1465.87,0.12,569.88,36
2024-03-24,1449,Roberts-Parks,Norte,Residencial,226,284.84,0.17,38.42,84
2024-01-23,1450,"Klein, Smith and Gomez",Norte,Residencial,8387,357.83,0.1,838.7,25
2024-05-17,1451,Murray PLC,Este,Comercial,2942,1414.88,0.24,706.0799999999999,43
2024-06-22,1452,Kim-Duffy,Centro,Comercial,6833,286.99,0.2,1366.6,28
2024-03-15,1453,Baldwin-Leach,Centro,Comercial,4652,1529.31,0.2,930.4,49
2024-10-10,1454,"Martin, Cantrell and Houston",Norte,Comercial,4636,159.83,0.24,1112.64,70
2024-02-28,1455,"Olson, Burns and Wolfe",Oeste,Comercial,5885,54.69,0.21,1235.85,81
2024-02-05,1456,Winters Group,Centro,Residencial,3065,1444.81,0.18,551.6999999999999,62
2024-04-12,1457,Davis-Richardson,Este,Comercial,6612,1805.89,0.13,859.5600000000001,55
2024-04-10,1458,Raymond Group,Norte,Residencial,8060,182.07,0.16,1289.6,44
2024-06-23,1459,"Peterson, Decker and Johnson",Sur,Residencial,5101,579.57,0.21,1071.21,40
2024-04-10,1460,Horton-Mann,Este,Comercial,5529,193.13,0.18,995.22,79
2024-08-09,1461,"Valentine, Ferguson and Lucero",Este,Comercial,5718,1767.06,0.1,571.8000000000001,89
2024-10-26,1462,Ward Inc,Norte,Residencial,9832,752.79,0.24,2359.68,0
2024-06-16,1463,"Potts, Hunt and Wilson",Sur,Comercial,2746,685.73,0.11,302.06,21
2024-01-23,1464,Poole Group,Norte,Residencial,8361,973.04,0.16,1337.76,95
2024-08-29,1465,Davis Group,Oeste,Residencial,3731,1801.61,0.2,746.2,1
2024-09-02,1466,"Carpenter, Kelly and Jackson",Este,Residencial,1278,1963.94,0.15,191.7,38
2024-02-13,1467,Chavez-Ramirez,Centro,Comercial,7237,1203.4,0.25,1809.25,65
2024-09-02,1468,"Vazquez, Jackson and Lane",Centro,Comercial,7708,490.74,0.24,1849.92,36
2024-02-05,1469,"Warren, Gibson and Rivera",Centro,Comercial,3982,716.58,0.22,876.04,41
2024-09-27,1470,"Peterson, Edwards and Lee",Sur,Residencial,5029,887.41,0.1,502.9,7
2024-07-08,1471,"Keller, Branch and Moreno",Este,Residencial,4829,570.25,0.18,869.2199999999999,45
2024-01-29,1472,Farmer Ltd,Centro,Comercial,7231,1644.48,0.2,1446.2,17
2024-06-07,1473,Johnson-Merritt,Oeste,Comercial,5410,465.82,0.16,865.6,35
2024-08-20,1474,Glenn-Arnold,Norte,Residencial,7212,269.27,0.18,1298.16,88
2024-02-14,1475,Wilson-Ross,Norte,Comercial,5051,1285.9,0.23,1161.73,4
2024-11-04,1476,Sanchez PLC,Este,Comercial,9211,497.45,0.2,1842.2,64
2024-09-06,1477,"Frazier, Thompson and Barnes",Oeste,Residencial,9242,1044.67,0.19,1755.98,68
2024-10-03,1478,Rice-Diaz,Sur,Comercial,2945,1421.48,0.25,736.25,78
2024-09-10,1479,Evans-Jones,Oeste,Residencial,799,1105.06,0.24,191.76,75
2024-09-23,1480,Cook Ltd,Sur,Comercial,1761,1099.32,0.13,228.93,63
2024-08-25,1481,"Diaz, Kim and Kirk",Oeste,Comercial,4422,1534.49,0.19,840.1800000000001,62
2024-09-26,1482,Schroeder Inc,Sur,Residencial,4422,691.35,0.2,884.4000000000001,57
2024-07-06,1483,Rodriguez-Clark,Oeste,Comercial,7400,402.7,0.13,962.0,73
2024-08-03,1484,Reynolds-Friedman,Este,Comercial,8359,1381.29,0.21,1755.39,98
2024-08-11,1485,"Williams, Kelly and Evans",Sur,Comercial,9991,1045.21,0.24,2397.84,73
